Time,ID,Lat,Lon,Alt,WiFi Networks,SSID1,MAC1,Frequncy1,Signal1,SSID2,MAC2,Frequncy2,Signal2,SSID3,MAC3,Frequncy3,Signal3,SSID4,MAC4,Frequncy4,Signal4,SSID5,MAC5,Frequncy5,Signal5,SSID6,MAC6,Frequncy6,Signal6,SSID7,MAC7,Frequncy7,Signal7,SSID8,MAC8,Frequncy8,Signal8,SSID9,MAC9,Frequncy9,Signal9,SSID10,MAC10,Frequncy10,Signal10,
2017-10-27 16:24:01,Y_S200032_161214,32.16785244,34.80206584,25,10,Ste_2.4GHz,2c:ab:25:78:9d:04,2452,-92,HOTBOX-1,c0:ac:54:f7:13:e3,2437,-91,Tache,14:cc:20:b3:99:76,2422,-89,marcus,30:46:9a:2c:3d:94,2437,-88,Shiri1000_5,10:5a:f7:0e:5d:f6,5260,-87,margopharma,1c:af:f7:6f:07:93,2437,-84,network,48:ee:0c:3d:53:f3,2452,-84,finquel,f8:e9:03:11:e0:d8,2412,-84,admin,00:0e:f4:de:54:57,2412,-84,Bhome-1845,ac:3f:a4:85:29:d8,2412,-82,
2017-10-27 16:24:04,Y_S200032_161214,32.16782073,34.80240578,26,10,DIRECT-15-HP OfficeJet Pro 8720,70:5a:0f:f6:05:16,2417,-94,stefan,e0:ce:c3:8c:2b:5a,2437,-91,HP-Print-99-Officejet 6700,84:34:97:1c:cd:99,2437,-87,joy,9c:d6:43:23:0c:9c,2437,-87,Ste_2.4GHz,2c:ab:25:78:9d:04,2452,-87,HOTBOX-C85E,7c:03:4c:ff:28:2c,2437,-87,Siag,7c:b7:33:a1:a0:63,2412,-86,Nati,c0:c1:c0:20:90:af,2437,-85,HOTFiber5476,7c:b7:33:ea:b6:8f,2462,-84,Bezeq-n_DA8C,a0:21:b7:79:da:8c,2462,-83,
2017-10-27 16:24:07,Y_S200032_161214,32.16777763,34.80266874,23,9,HOTBOX-3DFD,b4:ee:b4:a7:3e:03,2412,-81,Gold,a0:4f:d4:44:36:71,2412,-88,DianneC,bc:f6:85:0b:6c:bf,2437,-81,LEE2,00:b0:c6:57:6a:91,2417,-77,LEE2,00:b0:c6:57:6a:99,5180,-87,HOTBOX-97EB,fc:b4:e6:d0:97:f1,2412,-80,preminger,c0:ac:54:f5:b1:84,2437,-87,bz46564990,48:ee:0c:3a:19:c7,2457,-82,HOT1,c0:ac:54:f5:d7:ff,2462,-75,null,null,null,null,
2017-10-27 16:24:10,Y_S200032_161214,32.16776054,34.8028197,26,7,Yoels,00:8c:54:8b:ec:e1,2437,-90,I.L.L,c0:ff:d4:bd:9e:30,2462,-70,Ste_2.4GHz,20:0c:c8:10:0c:23,2452,-88,daniavnon,d0:d4:12:60:09:92,2462,-84,,5c:f8:21:b0:f9:a3,2437,-87,099556880,10:0d:7f:99:bd:b2,2462,-81,Bezeq-N_c5c5a1,5c:d9:98:c5:c5:a2,2437,-87,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:24:13,Y_S200032_161214,32.16775468,34.80285047,27,1,Roikhel,9c:d6:43:23:99:91,2437,-90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:24:16,Y_S200032_161214,32.1677579,34.80285141,28,1,DIRECT-AA-HP OfficeJet Pro 8710,30:e1:71:d5:5c:ab,2452,-98,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:24:20,Y_S200032_161214,32.16776133,34.80285408,29,1,wingate,70:3a:cb:5f:4f:25,2437,-90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:24:28,Y_S200032_161214,32.16777778,34.80286516,31,2,HOTBOX-3A94,c0:ac:54:f8:0c:1f,2462,-87,DIRECT-AA-HP OfficeJet Pro 8710,30:e1:71:d5:5c:ab,2452,-93,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:24:34,Y_S200032_161214,32.16777491,34.80285957,31,1,anna2.4,a0:ab:1b:62:76:ac,2417,-83,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:24:52,Y_S200032_161214,32.16773176,34.80302721,39,1,Bezeq_WiFi,a0:ab:1b:61:6b:36,2462,-96,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:24:55,Y_S200032_161214,32.16776081,34.80325115,38,5,BezeqFree,6a:12:f5:84:50:41,2447,-87,opus7,c4:12:f5:84:50:40,2447,-87,klara-012,c4:12:f5:fd:d1:94,2417,-85,tania_2.4,70:62:b8:31:1d:80,2462,-94,770,ec:22:80:b3:2e:10,2437,-90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:24:58,Y_S200032_161214,32.16793027,34.80333277,36,6,BezeqFree,6a:12:f5:84:50:41,2447,-81,opus7,c4:12:f5:84:50:40,2447,-82,svetlana,14:ae:db:44:c5:45,2437,-83,Yafim,14:ae:db:32:13:d2,2432,-85,orange-inna,00:12:2a:11:1c:64,2462,-87,HOTBOX,7c:03:4c:fe:ba:1b,2412,-88,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:01,Y_S200032_161214,32.1680857,34.80343147,34,5,elneuron,e8:fc:af:92:b9:87,2412,-88,hagit_2.4,6c:b0:ce:33:a4:d5,2412,-84,Bezeq Free,5a:b0:ce:33:a4:d6,2412,-84,netbo1,d0:d4:12:68:0a:0a,2462,-87,gella555,00:22:b0:75:7d:eb,2437,-86,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:04,Y_S200032_161214,32.16813652,34.80370267,32,4,bz46564990,48:ee:0c:3a:19:c7,2457,-89,Biana_n,14:ae:db:b2:8e:75,2462,-91,vue sur mer_2.4,a4:2b:8c:98:db:d2,2412,-91,SHURSH,00:22:3f:80:0d:4e,2452,-91,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:07,Y_S200032_161214,32.16810519,34.80406649,33,8,099556880,10:0d:7f:99:bd:b2,2462,-88,anna2.4,a0:ab:1b:62:76:ac,2417,-86,Roikhel,9c:d6:43:23:99:91,2437,-88,HOTBOX-3A94,c0:ac:54:f8:0c:1f,2462,-94,wingate,70:3a:cb:5f:4f:25,2437,-87,Bezeq-N_c5c5a1,5c:d9:98:c5:c5:a2,2437,-88,Bezeq_WiFi,a0:ab:1b:61:6b:36,2462,-95,Sveta,b4:ee:b4:ac:ce:70,2462,-93,null,null,null,null,null,null,null,null,
2017-10-27 16:25:10,Y_S200032_161214,32.1680484,34.80454278,32,10,TP-LINK_UKTVWATCH,50:c7:bf:18:9a:de,2447,-95,IGOR,14:ae:db:b5:1b:cd,2437,-94,Mwanza,48:ee:0c:3e:cb:98,2422,-93,tania_2.4,70:62:b8:31:1d:80,2462,-91,klara-012,c4:12:f5:fd:d1:94,2417,-90,770,ec:22:80:b3:2e:10,2437,-90,netbo1,d0:d4:12:68:0a:0a,2462,-90,HOTBOX,7c:03:4c:fe:ba:1b,2412,-88,gella555,00:22:b0:75:7d:eb,2437,-88,svetlana,14:ae:db:44:c5:45,2437,-87,
2017-10-27 16:25:13,Y_S200032_161214,32.16799787,34.80501351,31,10,shlomo1,00:8c:54:8f:59:51,2437,-92,BezeqFree,62:8d:78:50:6a:13,2462,-92,hagit_2.4,6c:b0:ce:33:a4:d5,2412,-92,Bezeq Free,5a:b0:ce:33:a4:d6,2412,-92,vue sur mer_2.4,a4:2b:8c:98:db:d2,2412,-91,ida,c0:c1:c0:ce:4d:06,2462,-91,TP-LINK_UKTVWATCH_EXT,8a:1b:5e:83:d7:c2,2447,-90,Murad1,f8:d1:11:75:25:64,2412,-89,SHURSH,00:22:3f:80:0d:4e,2452,-88,HOTFiber-FF2F,7c:b7:33:ea:a3:72,2412,-84,
2017-10-27 16:25:16,Y_S200032_161214,32.16794147,34.80538989,32,4,Sveta,b4:ee:b4:ac:ce:70,2462,-93,gabriel,90:8d:78:50:6a:12,2462,-89,MOSHE,16:0c:c3:ee:59:79,2462,-90,elissa,c8:be:19:07:58:09,2412,-90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:19,Y_S200032_161214,32.16787842,34.80562835,33,10,TP-LINK_UKTVWATCH,50:c7:bf:18:9a:de,2447,-95,IGOR,14:ae:db:b5:1b:cd,2437,-94,Partner-4G-86E5,b0:89:00:d8:86:e5,2457,-93,Smoky,d8:fe:e3:02:c5:49,2412,-93,Heifes,20:0c:c8:10:c8:11,2412,-92,tania_2.4,70:62:b8:31:1d:80,2462,-91,Mwanza,48:ee:0c:3e:cb:98,2422,-91,klara-012,c4:12:f5:fd:d1:94,2417,-90,netbo1,d0:d4:12:68:0a:0a,2462,-90,gella555,00:22:b0:75:7d:eb,2437,-88,
2017-10-27 16:25:22,Y_S200032_161214,32.16780207,34.8057662,32,1,DIRECT-52-HP DeskJet 3830 series,94:57:a5:4d:eb:8b,2437,-92,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:25,Y_S200032_161214,32.1677094,34.80591024,32,1,Bezeq Free D02536,72:0c:c8:10:c8:12,2412,-93,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:28,Y_S200032_161214,32.167768,34.80606514,35,10,shlomo1,00:8c:54:8f:59:51,2437,-92,BezeqFree,62:8d:78:50:6a:13,2462,-92,hagit_2.4,6c:b0:ce:33:a4:d5,2412,-92,Bezeq Free,5a:b0:ce:33:a4:d6,2412,-92,ida,c0:c1:c0:ce:4d:06,2462,-91,Home,14:ae:db:53:0c:2d,2437,-90,Murad1,f8:d1:11:75:25:64,2412,-89,Hazan_Home,18:d6:c7:ef:1e:a4,2462,-85,HOTFiber-FF2F,7c:b7:33:ea:a3:72,2412,-84,Annatel_3372,74:da:38:a9:0c:3e,2417,-81,
2017-10-27 16:25:34,Y_S200032_161214,32.16830926,34.80617243,35,1,HOTBOX1212,c0:ac:54:f6:3b:c0,2462,-84,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:37,Y_S200032_161214,32.16860202,34.80626215,31,8,rfi,c4:04:15:a7:e0:e0,2462,-89,gattegnio,fc:b4:e6:d0:b6:67,2437,-91,gattegnio,ec:08:6b:67:fc:c5,2437,-92,rfi,a0:63:91:78:40:f2,2427,-93,DIRECT-54-HP OfficeJet 3830,30:e1:71:fc:37:55,2417,-96,HP-Print-45-Officejet Pro 6830,70:5a:0f:67:88:45,2437,-90,,00:22:6c:5f:c6:d4,2462,-83,egypt 1,b8:a3:86:0e:50:04,2437,-94,null,null,null,null,null,null,null,null,
2017-10-27 16:25:40,Y_S200032_161214,32.16891568,34.806354,30,6,Annatel_3372,74:da:38:a9:0c:3e,2417,-91,Hazan_Home,18:d6:c7:ef:1e:a4,2462,-85,shor_Ext,e2:91:f5:b6:ec:a8,2462,-90,gattegnio,fc:b4:e6:d0:b6:67,2437,-85,gattegnio,ec:08:6b:67:fc:c5,2437,-82,zinger,88:dc:96:1c:a2:00,2432,-78,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:43,Y_S200032_161214,32.1692489,34.8064284,26,3,Melinek,14:ae:db:45:27:5d,2462,-74,melsara,10:0d:7f:86:a4:42,2462,-86,obadiahouse1_2_4,6c:b0:ce:36:91:9f,2412,-91,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:46,Y_S200032_161214,32.16953076,34.80649419,28,5,HOTBOX1212,c0:ac:54:f6:3b:c0,2462,-84,obadiahouse1_2_4,6c:b0:ce:36:91:9f,2412,-85,tambourh,10:be:f5:3d:ac:54,2452,-86,president,20:0c:c8:2a:13:80,2462,-89,HOTFiber-1B7F,7c:b7:33:ea:b7:bd,2462,-90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:49,Y_S200032_161214,32.16985096,34.80660254,31,5,rfi,c4:04:15:a7:e0:e0,2462,-89,rfi,a0:63:91:78:40:f2,2427,-93,HP-Print-45-Officejet Pro 6830,70:5a:0f:67:88:45,2437,-91,,00:22:6c:5f:c6:d4,2462,-83,egypt 1,b8:a3:86:0e:50:04,2437,-94,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:52,Y_S200032_161214,32.17019592,34.80675484,31,6,gattegnio,fc:b4:e6:d0:b6:67,2437,-89,gattegnio,ec:08:6b:67:fc:c5,2437,-91,zinger,88:dc:96:1c:a2:00,2432,-78,YamNadlan,34:8a:ae:ff:c0:96,2412,-62,YamNadlan,34:8a:ae:ff:c0:97,5260,-81,TP-LINK_AAF0C0,c4:e9:84:aa:f0:c0,2412,-93,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:55,Y_S200032_161214,32.1705107,34.80687558,29,4,Melinek,14:ae:db:45:27:5d,2462,-86,melsara,10:0d:7f:86:a4:42,2462,-90,GuestHome,e4:6f:13:47:e4:21,2437,-92,Home2,e4:6f:13:47:e4:20,2437,-95,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:58,Y_S200032_161214,32.17078967,34.80700602,29,9,obadiahouse1_2_4,6c:b0:ce:36:91:9f,2412,-85,tambourh,10:be:f5:3d:ac:54,2452,-87,president,20:0c:c8:2a:13:80,2462,-89,HOTFiber-1B7F,7c:b7:33:ea:b7:bd,2462,-90,upstairs,d4:6e:0e:cf:bc:ca,2437,-84,rojavi,00:50:7f:f1:18:64,2462,-82,rojavi_EXT,d4:6e:0e:3c:2f:99,2462,-89,rojavi2017,00:1d:aa:0f:59:f0,2462,-89,harry,14:ae:db:47:49:9d,2412,-96,null,null,null,null,
2017-10-27 16:26:01,Y_S200032_161214,32.17105605,34.80711018,29,2,rojavi2017,ac:f1:df:a0:70:e9,2437,-76,Bezeq Free,52:f1:df:a0:70:ea,2437,-76,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:26:04,Y_S200032_161214,32.17135389,34.8072607,31,4,YamNadlan,34:8a:ae:ff:c0:96,2412,-79,YamNadlan,34:8a:ae:ff:c0:97,5260,-81,TP-LINK_AAF0C0,c4:e9:84:aa:f0:c0,2412,-93,wizardofoz,14:ae:db:bd:c3:42,2442,-87,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:26:07,Y_S200032_161214,32.1717249,34.80740114,28,6,GuestHome,e4:6f:13:47:e4:21,2437,-92,Home2,e4:6f:13:47:e4:20,2437,-94,HOTFiber-06B6,f0:b4:29:f1:f0:1b,2462,-88,TV,f8:32:e4:b4:31:40,2417,-90,HOTBOX-D7AA,00:78:9e:fa:b1:de,2412,-93,Network,62:a4:4c:f1:7b:d9,2462,-92,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:26:10,Y_S200032_161214,32.17197198,34.80751328,27,10,harry,14:ae:db:47:49:9d,2412,-96,DIRECT-FC-HP OfficeJet Pro 8720,ec:8e:b5:05:97:a5,2412,-94,HOTFiber-C5F0,08:6a:0a:57:c1:72,2462,-92,Van2,90:f6:52:78:f4:cb,2457,-91,menashe,14:ae:db:48:16:65,2427,-91,HOTFiber-06B6,08:3e:5d:63:39:61,2427,-91,HOTBOX-DF26,00:78:9e:fa:4e:8d,2412,-91,HOTFiber-C5F0,f8:ab:05:47:21:8f,2462,-90,rojavi_EXT,d4:6e:0e:3c:2f:99,2462,-89,rojavi2017,00:1d:aa:0f:59:f0,2462,-89,
2017-10-27 16:26:13,Y_S200032_161214,32.17223115,34.80762906,36,10,Edimax AP,80:1f:02:66:5a:58,2462,-93,DIRECT-7DWorkCentre 3345,9e:93:4e:78:1c:45,2412,-89,Bezeq Free,52:f1:df:a0:70:ea,2437,-88,HOTFiber-C5F0,08:6a:0a:57:c1:72,2462,-87,HOTFiber-C5F0,08:3e:5d:61:fc:59,2462,-86,HOTFiber-C5F0,f8:ab:05:47:21:8f,2462,-85,menashe,14:ae:db:48:16:65,2427,-85,Tankus,14:ae:db:4c:d1:55,2457,-84,Van2,90:f6:52:78:f4:cb,2457,-83,alexrath,48:ee:0c:3d:1d:6c,2447,-81,
2017-10-27 16:26:16,Y_S200032_161214,32.17250319,34.8077393,42,4,wizardofoz,14:ae:db:bd:c3:42,2442,-87,Dodo,74:da:38:a1:8b:db,2432,-83,HOTBOX,7c:b7:33:c0:ad:87,2412,-85,Roni,c0:ac:54:f7:fb:ba,2437,-92,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:26:19,Y_S200032_161214,32.17276011,34.80783579,39,8,HOTFiber-06B6,f0:b4:29:f1:f0:1b,2462,-88,TV,f8:32:e4:b4:31:40,2417,-90,Network,62:a4:4c:f1:7b:d9,2462,-92,Van2,90:f6:52:78:f4:cb,2457,-78,Dodo,74:da:38:a1:8b:db,2432,-74,George,00:12:2a:35:b1:64,2412,-88,babani_2.4,70:62:b8:33:d8:17,2412,-91,DIRECT-02-HP DeskJet 3830 series,fc:3f:db:a0:46:84,2412,-92,null,null,null,null,null,null,null,null,
2017-10-27 16:26:22,Y_S200032_161214,32.17302276,34.80796667,39,8,HOTBOX-D7AA,00:78:9e:fa:b1:de,2412,-88,HOTFiber-06B6,08:3e:5d:63:39:61,2427,-91,HOTBOX-DF26,00:78:9e:fa:4e:8d,2412,-91,moka_5,a4:2b:8c:9d:20:f7,5300,-82,HOTBOX-3724,00:78:9e:fb:7f:c0,2462,-93,HamiacheM,e8:94:f6:71:f4:5b,2437,-93,LIT,d8:fb:5e:18:49:70,2462,-96,clean shop Wi Fi,6c:19:8f:4b:56:3b,2437,-94,null,null,null,null,null,null,null,null,
2017-10-27 16:26:25,Y_S200032_161214,32.17329851,34.8080852,41,10,newyossi,50:c7:bf:7f:7c:3c,2452,-94,Edimax AP,80:1f:02:66:5a:58,2462,-93,Momo,14:ae:db:cd:36:3a,2457,-93,Banana,c0:ac:54:f5:d6:3d,2437,-92,HOTBOX-E35E,d8:fb:5e:17:e3:64,2437,-91,HOTBOX-8A9C,6c:2e:85:fe:a1:37,2462,-89,BezeqFree,14:af:db:cd:36:3a,2457,-89,LIT,d8:fb:5e:18:49:70,2462,-88,Yonatan,c4:12:f5:f6:7f:70,2457,-88,HOTFiber-C5F0,08:6a:0a:57:c1:72,2462,-87,
2017-10-27 16:26:28,Y_S200032_161214,32.17343059,34.80825376,40,6,HOTBOX-3724,00:78:9e:fb:7f:c0,2462,-87,oren1,00:78:9e:fb:bc:7c,2412,-77,berko_5,10:5a:f7:06:d2:0a,5260,-89,Momo_5,14:ae:db:cd:36:3d,5240,-90,SashaHome,ac:f1:df:9e:31:81,2437,-90,peles,5c:d9:98:c6:50:2f,2437,-90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:26:31,Y_S200032_161214,32.17337685,34.80847679,40,6,HomeWi-Fi,64:70:02:c5:73:b0,2452,-92,DIRECT-24-HP OfficeJet Pro 6960,98:e7:f4:b5:bc:25,2412,-84,berko_2.4,10:5a:f7:06:d2:09,2412,-85,Yvo_home,74:da:3a:be:d7:a2,2437,-87,sw,c8:be:19:0c:af:01,2412,-87,reuven,6c:19:8f:49:e9:8c,2437,-88,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:26:34,Y_S200032_161214,32.17330793,34.80883147,42,6,uzi,00:12:2a:f2:17:18,2412,-81,HomeWi-Fi,64:70:02:c5:70:b8,2462,-90,Yvo_home_2EX,74:da:38:be:d7:a1,2437,-83,Yvo_home,14:ae:db:37:05:65,2437,-91,moka,a4:2b:8c:9d:20:f6,2412,-95,DIRECT-EC-HP DeskJet 3830 series,30:e1:71:fb:dd:ed,2462,-96,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:26:37,Y_S200032_161214,32.17324726,34.80921234,39,10,newyossi,50:c7:bf:7f:7c:3c,2452,-94,Bezeq Free RA583B,62:ff:d4:7b:ee:4f,2412,-94,gina,ac:f1:df:9d:56:a9,2462,-93,Benedicte,c0:ff:d4:7b:ee:4e,2412,-93,Momo,14:ae:db:cd:36:3a,2457,-92,HOTBOX-E35E,d8:fb:5e:17:e3:64,2437,-91,Greenberg1_2EX,74:da:38:a6:db:98,2462,-91,clean shop Wi Fi,6c:19:8f:4b:56:3b,2437,-90,Banana,c0:ac:54:f5:d6:3d,2437,-90,AHRONEE,00:78:9e:fa:c7:d5,2412,-90,
2017-10-27 16:26:40,Y_S200032_161214,32.17314943,34.80965043,39,10,EF-A,d8:fe:e3:02:93:49,2437,-94,ANDY2.4,3c:1e:04:07:f1:6a,2412,-93,HomeWi-Fi,64:70:02:c5:73:b0,2452,-92,Momo_5,14:ae:db:cd:36:3d,5240,-90,SashaHome,ac:f1:df:9e:31:81,2437,-90,peles,5c:d9:98:c6:50:2f,2437,-90,RINA,14:ae:db:b5:1b:dd,2462,-90,berko_5,10:5a:f7:06:d2:0a,5260,-89,Yvo_home,74:da:3a:be:d7:a2,2437,-89,Cellcom-WiFi_2078,8c:59:c3:a3:61:e9,2437,-89,
2017-10-27 16:26:43,Y_S200032_161214,32.17306255,34.81011613,37,8,uzi,00:12:2a:f2:17:18,2412,-81,HomeWi-Fi,64:70:02:c5:70:b8,2462,-90,Yvo_home_2EX,74:da:38:be:d7:a1,2437,-83,Yvo_home,14:ae:db:37:05:65,2437,-91,moka,a4:2b:8c:9d:20:f6,2412,-95,SAGARMATHA,6c:b0:ce:aa:73:31,2412,-88,HOTBOX-007,00:78:9e:fb:20:75,2412,-93,Bezeq Free 9A236D,6a:b0:ce:aa:73:32,2412,-86,null,null,null,null,null,null,null,null,
2017-10-27 16:26:46,Y_S200032_161214,32.17297854,34.81050125,32,10,gina,ac:f1:df:9d:56:a9,2462,-93,Benedicte,c0:ff:d4:7b:ee:4e,2412,-93,Ron,84:16:f9:e5:fa:66,2452,-93,Dan38,e8:fc:af:99:22:43,2412,-93,HOT,b4:ee:b4:a7:37:d5,2462,-93,Momo,14:ae:db:cd:36:3a,2457,-92,Bezeq Free RA583B,62:ff:d4:7b:ee:4f,2412,-92,DIRECT-CJM2070 Series,86:25:19:02:7e:a8,2462,-91,Banana,c0:ac:54:f5:d6:3d,2437,-90,HOTFiber,7c:b7:33:a1:a5:6d,2457,-90,
2017-10-27 16:26:49,Y_S200032_161214,32.17293114,34.81078794,33,8,Yvo_home,74:da:3a:be:d7:a2,2437,-89,Cellcom-WiFi_2078,8c:59:c3:a3:61:e9,2437,-89,RINA,14:ae:db:b5:1b:dd,2462,-90,ANDY2.4,3c:1e:04:07:f1:6a,2412,-92,EF-A,d8:fe:e3:02:93:49,2437,-94,Angel,14:cc:20:76:cc:fe,2442,-85,Angel,14:cc:20:76:cd:12,2412,-89,HOTFiber-A5D,40:65:a3:29:99:51,2412,-87,null,null,null,null,null,null,null,null,
2017-10-27 16:26:52,Y_S200032_161214,32.17285948,34.81110148,29,1,,fa:8f:ca:96:85:cf,2462,-87,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:26:55,Y_S200032_161214,32.17274362,34.81140622,26,7,SAGARMATHA,6c:b0:ce:aa:73:31,2412,-88,HOTBOX-007,00:78:9e:fb:20:75,2412,-93,Bezeq Free 9A236D,6a:b0:ce:aa:73:32,2412,-86,Dekel,cc:b2:55:e6:f2:15,2437,-93,Dekel2,74:da:38:a9:2c:6c,2417,-90,GilPil,2c:b0:5d:2c:fe:54,2462,-91,HOTBOX-1F4A,c0:ac:54:f7:df:a5,2437,-95,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:26:58,Y_S200032_161214,32.17262741,34.81166081,26,7,HOTBOX-9666,7c:b7:33:c0:96:6c,2412,-82,Sokol,08:02:8e:8c:24:e0,2462,-88,dan38,84:16:f9:c2:fa:6e,2427,-87,Ron,84:16:f9:e5:fa:66,2452,-93,Dan38,e8:fc:af:99:22:43,2412,-93,HOT,b4:ee:b4:a7:37:d5,2462,-93,kenley,9c:3d:cf:1a:ad:f5,2412,-82,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:27:01,Y_S200032_161214,32.17257307,34.81188778,25,8,Angel,14:cc:20:76:cc:fe,2442,-85,Angel,14:cc:20:76:cd:12,2412,-89,HOTFiber-A5D,40:65:a3:29:99:51,2412,-87,urigil1,a0:ab:1b:5d:c2:60,2457,-96,Azoulay,b4:ee:b4:a9:15:f7,2412,-89,kenley-up,88:dc:96:3b:f5:e0,2462,-89,Helen.,a0:ab:1b:57:cd:42,2437,-93,goral,e0:ce:c3:8b:d9:44,2437,-93,null,null,null,null,null,null,null,null,
2017-10-27 16:27:04,Y_S200032_161214,32.17254432,34.81201773,23,2,varda,c4:12:f5:85:27:c2,2412,-94,Gil Kitchen,80:1f:02:a3:7d:62,2437,-93,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:27:10,Y_S200032_161214,32.17251092,34.81213272,21,3,Gil-Up,50:c7:bf:36:df:98,2447,-94,dlink-6A4D,e4:6f:13:db:6a:4d,2462,-93,HP-Print-57-Officejet Pro 8610,fc:15:b4:aa:9e:57,2447,-93,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:27:18,Y_S200032_161214,32.17235991,34.81215514,19,5,Helen.,a0:ab:1b:57:cd:42,2437,-88,varda,c4:12:f5:85:27:c2,2412,-83,ZEISS_YEHUDA,00:1d:aa:fb:1f:b0,2437,-81,U2I8L1M0X42,7c:b7:33:97:35:f1,2412,-86,EL,14:ae:db:3d:b1:52,2452,-94,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:27:21,Y_S200032_161214,32.17208714,34.81204662,18,4,ben_ami_2.4,c4:04:15:60:6a:b5,2412,-90,U2I8L1M0X42,54:64:d9:66:29:ef,2462,-92,TP-LINK-BET,f8:d1:11:ce:e5:e6,2427,-89,Bezeq Free,62:04:15:60:6a:b6,2412,-87,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
